2026-09-01T06:48:52-05:00	32532	40152	438	200
2026-09-01T06:48:59-05:00	6722	40944	592	200
2026-09-01T06:49:04-05:00	5005	41712	443	200
2026-09-01T06:49:10-05:00	6632	42699	623	200
2026-09-01T06:49:16-05:00	5398	44287	457	200
2026-09-01T06:49:19-05:00	2878	45009	226	200
2026-09-01T06:49:21-05:00	2386	45472	208	200
2026-09-01T06:50:14-05:00	494523	51291	15925	200
2026-09-01T06:50:24-05:00	10318	67315	707	200
2026-09-01T06:51:16-05:00	51416	88173	2977	200
2026-09-01T06:51:21-05:00	119696	45789	8783	200
2026-09-01T06:51:34-05:00	18102	91539	708	200
2026-09-01T06:52:04-05:00	30447	92540	715	200
2026-09-01T06:52:07-05:00	2094	94906	1	200
2026-09-01T06:52:36-05:00	75365	55136	3569	200
2026-09-01T06:52:42-05:00	5162	58847	321	200
2026-09-01T06:53:59-05:00	77679	59453	8645	200
2026-09-01T06:54:02-05:00	115480	29931	13107	200
2026-09-01T06:54:10-05:00	10733	68122	1026	200
2026-09-01T06:54:26-05:00	16097	69173	211	200
2026-09-01T06:54:33-05:00	6477	69436	773	200
2026-09-01T06:54:38-05:00	35378	19331	1973	200
2026-09-01T06:54:53-05:00	19807	70228	1606	200
2026-09-01T06:55:23-05:00	30516	71853	1673	200
2026-09-01T06:56:15-05:00	96976	47464	2652	200
2026-09-01T06:56:22-05:00	7523	54832	427	200
2026-09-01T06:56:33-05:00	69501	73545	1810	200
2026-09-01T06:56:34-05:00	11768	56909	1160	200
2026-09-01T06:56:36-05:00	3635	75385	193	200
2026-09-01T06:56:39-05:00	2244	75815	179	200
2026-09-01T06:56:43-05:00	9070	59317	666	200
2026-09-01T06:56:45-05:00	6092	76040	454	200
2026-09-01T06:56:47-05:00	2250	76546	143	200
2026-09-01T06:56:50-05:00	2078	76804	124	200
2026-09-01T06:56:54-05:00	11208	61091	865	200
2026-09-01T06:57:07-05:00	12631	63060	1101	200
2026-09-01T06:57:27-05:00	35179	77274	2917	200
2026-09-01T06:57:29-05:00	1773	80243	110	200
2026-09-01T06:57:31-05:00	1857	80755	120	200
2026-09-01T06:57:42-05:00	6286	81499	546	200
2026-09-01T06:57:48-05:00	2651	82108	211	200
2026-09-01T06:57:50-05:00	1791	82371	108	200
2026-09-01T06:57:53-05:00	3325	82523	247	200
2026-09-01T06:57:54-05:00	47441	64950	4717	200
2026-09-01T06:58:02-05:00	5417	82966	476	200
2026-09-01T06:58:31-05:00	29323	83899	3070	200
2026-09-01T06:58:36-05:00	4688	87021	364	200
2026-09-01T06:58:47-05:00	5462	87657	433	200
2026-09-01T06:58:50-05:00	3026	88807	228	200
2026-09-01T06:58:54-05:00	3634	91725	208	200
2026-09-01T06:59:04-05:00	10048	92049	1001	200
2026-09-01T06:59:07-05:00	3243	93100	198	200
2026-09-01T06:59:14-05:00	6763	93642	642	200
2026-09-01T06:59:46-05:00	111020	71117	10564	200
2026-09-01T07:00:27-05:00	41490	81815	3118	200
2026-09-01T07:00:44-05:00	17328	84982	2250	200
2026-09-01T07:00:56-05:00	11601	87253	1398	200
2026-09-01T07:01:03-05:00	7061	88671	768	200
2026-09-01T07:01:11-05:00	7746	89504	799	200
2026-09-01T07:01:19-05:00	7882	90559	692	200
2026-09-01T07:01:27-05:00	132776	55066	13107	200
2026-09-01T07:01:35-05:00	8080	41376	188	200
2026-09-01T07:01:51-05:00	15848	42487	1774	200
2026-09-01T07:01:53-05:00	2329	44884	138	200
2026-09-01T07:02:04-05:00	10783	45185	1460	200
2026-09-01T07:02:06-05:00	2528	46694	184	200
2026-09-01T07:02:08-05:00	1835	46898	152	200
2026-09-01T07:02:10-05:00	2132	47163	205	200
2026-09-01T07:02:13-05:00	1468	47917	96	200
2026-09-01T07:02:16-05:00	1555	48099	140	200
2026-09-01T07:02:19-05:00	1463	48307	135	200
2026-09-01T07:02:22-05:00	1663	48630	156	200
2026-09-01T07:02:24-05:00	2020	48836	175	200
2026-09-01T07:02:28-05:00	2353	49088	188	200
2026-09-01T07:02:37-05:00	2773	49843	258	200
2026-09-01T07:02:39-05:00	80364	33338	8816	200
2026-09-01T07:02:42-05:00	4650	50230	336	200
2026-09-01T07:02:45-05:00	2079	50652	175	200
2026-09-01T07:02:49-05:00	4256	51102	365	200
2026-09-01T07:03:03-05:00	14113	51634	1418	200
2026-09-01T07:03:17-05:00	37268	11248	3940	200
2026-09-01T07:03:27-05:00	10370	49681	225	200
2026-09-01T07:03:27-05:00	23761	53179	1838	200
2026-09-01T07:03:33-05:00	5981	50675	616	200
2026-09-01T07:03:43-05:00	9821	55220	917	200
2026-09-01T07:03:47-05:00	4286	56449	417	200
2026-09-01T07:03:51-05:00	2179	57015	168	200
2026-09-01T07:04:08-05:00	12034	57364	1205	200
2026-09-01T07:04:29-05:00	21238	59356	2069	200
2026-09-01T07:04:54-05:00	25109	62793	2914	200
2026-09-01T07:04:58-05:00	3265	65754	350	200
2026-09-01T07:04:59-05:00	853	3590	45	200
2026-09-01T07:05:01-05:00	1172	5211	83	200
2026-09-01T07:05:10-05:00	12329	66392	1081	200
2026-09-01T07:05:13-05:00	12214	10756	1231	200
2026-09-01T07:05:54-05:00	41279	21085	4230	200
2026-09-01T07:05:58-05:00	3405	27806	273	200
2026-09-01T07:06:46-05:00	48865	30134	4740	200
2026-09-01T07:06:49-05:00	1988	35679	122	200
2026-09-01T07:07:35-05:00	45858	37109	5115	200
2026-09-01T07:08:11-05:00	35777	68624	2348	200
2026-09-01T07:09:05-05:00	54018	72251	5584	200
2026-09-01T07:09:19-05:00	13023	56857	219	200
2026-09-01T07:09:21-05:00	15796	78414	375	200
2026-09-01T07:09:21-05:00	1625	57163	101	200
2026-09-01T07:09:23-05:00	2396	57560	165	200
2026-09-01T07:10:23-05:00	59837	59092	5771	200
2026-09-01T07:10:33-05:00	10186	69145	888	200
2026-09-01T07:10:36-05:00	3007	71013	219	200
2026-09-01T07:10:38-05:00	2120	72181	134	200
2026-09-01T07:10:40-05:00	1339	72456	88	200
2026-09-01T07:11:48-05:00	68235	72691	6687	200
2026-09-01T07:11:50-05:00	1914	79392	119	200
2026-09-01T07:13:22-05:00	92577	79800	10555	200
2026-09-01T07:13:44-05:00	21427	90528	2287	200
2026-09-01T07:13:47-05:00	2790	93020	207	200
2026-09-01T07:13:50-05:00	2843	93308	227	200
2026-09-01T07:13:53-05:00	3308	94085	261	200
2026-09-01T07:13:55-05:00	1613	95443	1	200
2026-09-01T07:15:28-05:00	93474	49567	13107	200
2026-09-01T07:15:43-05:00	14330	12002	1676	200
2026-09-01T07:16:03-05:00	20959	42859	1635	200
2026-09-01T07:16:09-05:00	5436	44654	555	200
2026-09-01T07:16:14-05:00	4630	45299	461	200
2026-09-01T07:16:15-05:00	1619	46392	108	200
2026-09-01T07:16:20-05:00	4753	47480	495	200
2026-09-01T07:16:24-05:00	3646	55715	126	200
2026-09-01T07:17:16-05:00	52588	60354	6060	200
2026-09-01T07:17:21-05:00	4160	67479	267	200
2026-09-01T07:17:22-05:00	1524	68746	76	200
2026-09-01T07:18:47-05:00	85415	69029	9516	200
2026-09-01T07:18:56-05:00	8109	78728	664	200
2026-09-01T07:19:21-05:00	25021	79600	3040	200
2026-09-01T07:19:34-05:00	12866	82665	1778	200
2026-09-01T07:19:47-05:00	13480	84468	1825	200
2026-09-01T07:20:03-05:00	16277	86318	2109	200
2026-09-01T07:20:20-05:00	16066	88452	2193	200
2026-09-01T07:20:32-05:00	12373	90670	1583	200
2026-09-01T07:20:44-05:00	12393	92278	1230	200
2026-09-01T07:20:49-05:00	4300	93601	422	200
2026-09-01T07:20:52-05:00	2784	94075	157	200
2026-09-01T07:20:53-05:00	1167	94261	1	200
2026-09-01T07:22:24-05:00	91029	52906	12300	200
2026-09-01T07:22:31-05:00	6997	41013	109	200
2026-09-01T07:22:49-05:00	18035	41369	2419	200
2026-09-01T07:22:50-05:00	1330	43813	118	200
2026-09-01T07:22:52-05:00	1269	43949	95	200
2026-09-01T07:23:07-05:00	15096	45412	2047	200
2026-09-01T07:23:10-05:00	3686	47508	362	200
2026-09-01T07:23:13-05:00	3068	47919	270	200
2026-09-01T07:23:20-05:00	6242	49348	609	200
2026-09-01T07:23:28-05:00	7475	50009	708	200
2026-09-01T07:23:30-05:00	1663	50735	131	200
2026-09-01T07:23:32-05:00	2030	50897	160	200
2026-09-01T07:23:35-05:00	3253	51127	342	200
2026-09-01T07:23:40-05:00	4037	52474	432	200
2026-09-01T07:23:42-05:00	2776	52958	314	200
2026-09-01T07:23:49-05:00	2441	53387	268	200
2026-09-01T07:23:57-05:00	5496	53948	569	200
2026-09-01T07:23:59-05:00	1740	54569	155	200
2026-09-01T07:24:02-05:00	2686	54786	298	200
2026-09-01T07:24:08-05:00	2765	55200	272	200
2026-09-01T07:24:34-05:00	1861	55519	163	200
2026-09-01T07:24:36-05:00	1855	56033	126	200
2026-09-01T07:24:56-05:00	19971	57765	2741	200
2026-09-01T07:25:05-05:00	8761	60573	1130	200
2026-09-01T07:25:11-05:00	6930	61758	932	200
2026-09-01T07:25:17-05:00	5549	62745	568	200
2026-09-01T07:25:19-05:00	2286	63368	215	200
2026-09-01T07:25:22-05:00	1802	63847	124	200
2026-09-01T07:25:25-05:00	1829	64119	115	200
2026-09-01T07:25:35-05:00	3244	64487	309	200
2026-09-01T07:25:39-05:00	3818	65037	349	200
2026-09-01T07:25:43-05:00	4145	65416	392	200
2026-09-01T07:25:49-05:00	5477	65921	561	200
2026-09-01T07:26:04-05:00	15292	81578	1016	200
2026-09-01T07:26:11-05:00	5572	83379	420	200
2026-09-01T07:26:13-05:00	2196	83923	151	200
2026-09-01T07:26:16-05:00	2441	84508	185	200
2026-09-01T07:26:20-05:00	4030	84876	315	200
2026-09-01T07:26:24-05:00	3272	85971	239	200
2026-09-01T07:26:28-05:00	3842	87026	326	200
2026-09-01T07:26:32-05:00	3587	88420	259	200
2026-09-01T07:26:37-05:00	4786	89145	492	200
2026-09-01T07:26:44-05:00	7121	89723	699	200
2026-09-01T07:26:53-05:00	9159	93335	914	200
2026-09-01T07:26:55-05:00	2168	97061	1	200
2026-09-01T07:28:17-05:00	81139	60977	10551	200
2026-09-01T07:29:18-05:00	61117	31131	6112	200
2026-09-01T07:29:21-05:00	3310	37508	305	200
2026-09-01T07:29:25-05:00	3517	38128	325	200
2026-09-01T07:29:29-05:00	4021	39125	431	200
2026-09-01T07:29:32-05:00	3154	39932	284	200
2026-09-01T07:29:43-05:00	11538	40617	1315	200
2026-09-01T07:30:18-05:00	33965	79872	1761	200
2026-09-01T07:30:29-05:00	11521	82760	1157	200
2026-09-01T07:30:41-05:00	4464	84096	466	200
2026-09-01T07:30:48-05:00	6680	85395	597	200
2026-09-01T07:30:57-05:00	8583	87438	740	200
2026-09-01T07:31:00-05:00	3327	88791	200	200
2026-09-01T07:31:19-05:00	19193	89289	2099	200
2026-09-01T07:31:23-05:00	3146	91418	313	200
2026-09-01T07:31:25-05:00	1243	3611	90	200
2026-09-01T07:31:27-05:00	1680	5348	139	200
2026-09-01T07:31:29-05:00	6462	92017	406	200
2026-09-01T07:31:40-05:00	13253	10403	387	200
2026-09-01T07:32:02-05:00	22119	25359	1737	200
2026-09-01T07:32:04-05:00	2484	28499	148	200
2026-09-01T07:32:06-05:00	1550	30280	95	200
2026-09-01T07:33:05-05:00	96107	52049	12048	200
2026-09-01T07:33:23-05:00	17452	50147	951	200
2026-09-01T07:33:25-05:00	78509	32432	6469	200
2026-09-01T07:33:28-05:00	5028	51355	175	200
2026-09-01T07:33:32-05:00	7536	42263	430	200
2026-09-01T07:33:43-05:00	14858	52118	1359	200
2026-09-01T07:33:46-05:00	2877	54603	177	200
2026-09-01T07:33:51-05:00	5661	55730	550	200
2026-09-01T07:33:54-05:00	2504	56547	169	200
2026-09-01T07:34:02-05:00	7809	57308	736	200
2026-09-01T07:34:06-05:00	3987	59239	347	200
2026-09-01T07:34:08-05:00	1918	60383	128	200
2026-09-01T07:34:31-05:00	58743	43728	4772	200
2026-09-01T07:34:35-05:00	27802	61751	2459	200
2026-09-01T07:35:07-05:00	35933	48851	3687	200
2026-09-01T07:35:21-05:00	45483	65005	4503	200
2026-09-01T07:35:40-05:00	18758	71290	1892	200
2026-09-01T07:35:44-05:00	4520	73884	390	200
2026-09-01T07:35:48-05:00	3949	76815	282	200
2026-09-01T07:36:06-05:00	18098	78355	2045	200
2026-09-01T07:36:13-05:00	6446	80565	756	200
2026-09-01T07:36:19-05:00	6010	81376	678	200
2026-09-01T07:36:23-05:00	4154	82115	396	200
2026-09-01T07:36:30-05:00	6364	82621	789	200
2026-09-01T07:36:35-05:00	5611	83458	642	200
2026-09-01T07:36:59-05:00	23465	84345	2990	200
2026-09-01T07:37:03-05:00	4125	87383	443	200
2026-09-01T07:37:11-05:00	8220	87874	976	200
2026-09-01T07:37:14-05:00	2579	88899	207	200
2026-09-01T07:37:24-05:00	4644	89227	453	200
2026-09-01T07:37:32-05:00	8005	89907	795	200
2026-09-01T07:37:59-05:00	27066	91493	2588	200
2026-09-01T07:39:29-05:00	89966	35715	13107	200
2026-09-01T07:39:54-05:00	24601	12770	2742	200
2026-09-01T07:40:07-05:00	12729	53662	411	200
2026-09-01T07:41:11-05:00	64003	54144	7318	200
2026-09-01T07:41:24-05:00	13225	61668	1741	200
2026-09-01T07:41:41-05:00	17358	63438	2409	200
2026-09-01T07:41:45-05:00	3439	65964	355	200
2026-09-01T07:41:56-05:00	10702	66558	1185	200
2026-09-01T07:42:00-05:00	4225	67771	468	200
2026-09-01T07:42:14-05:00	13605	68529	253	200
2026-09-01T07:42:32-05:00	30696	58223	620	200
2026-09-01T07:42:36-05:00	3912	63182	121	200
2026-09-01T07:42:37-05:00	23574	68953	669	200
2026-09-01T07:42:40-05:00	3836	64978	298	200
2026-09-01T07:43:10-05:00	30037	75889	3262	200
2026-09-01T07:43:16-05:00	5988	82253	497	200
2026-09-01T07:43:23-05:00	6883	86650	542	200
2026-09-01T07:43:32-05:00	9311	89473	875	200
2026-09-01T07:43:43-05:00	10640	93449	863	200
2026-09-01T07:43:44-05:00	1766	95917	1	200
2026-09-01T07:44:50-05:00	65276	55202	8246	200
2026-09-01T07:44:56-05:00	6293	4296	826	200
2026-09-01T07:45:02-05:00	5587	33674	126	200
2026-09-01T07:45:04-05:00	1970	36080	145	200
2026-09-01T07:45:06-05:00	2004	37627	166	200
2026-09-01T07:45:09-05:00	3168	39753	253	200
2026-09-01T07:45:11-05:00	2437	40445	175	200
2026-09-01T07:45:14-05:00	2563	41359	210	200
2026-09-01T07:45:16-05:00	2135	41632	140	200
2026-09-01T07:45:24-05:00	7357	41894	760	200
2026-09-01T07:45:39-05:00	15603	46457	1553	200
2026-09-01T07:45:41-05:00	1719	48297	110	200
2026-09-01T07:45:43-05:00	1806	48425	168	200
2026-09-01T07:45:44-05:00	1436	48609	125	200
2026-09-01T07:45:46-05:00	1537	48849	121	200
2026-09-01T07:45:47-05:00	1479	48988	107	200
2026-09-01T07:45:50-05:00	2503	49439	200	200
2026-09-01T07:45:51-05:00	1602	50454	124	200
2026-09-01T07:48:09-05:00	137914	51164	14652	200
2026-09-01T07:48:15-05:00	5724	67225	212	200
2026-09-01T07:48:20-05:00	4329	68949	406	200
2026-09-01T07:48:26-05:00	6063	70748	522	200
2026-09-01T07:48:29-05:00	2993	72774	196	200
2026-09-01T07:48:33-05:00	4017	74533	358	200
2026-09-01T07:49:38-05:00	65148	76474	6702	200
2026-09-01T07:49:40-05:00	2371	83881	122	200
2026-09-01T07:49:44-05:00	3921	84986	316	200
2026-09-01T07:50:49-05:00	64643	86848	7452	200
2026-09-01T07:52:04-05:00	74715	48031	10081	200
2026-09-01T07:53:50-05:00	106215	27019	10864	200
2026-09-01T07:53:59-05:00	9490	38497	932	200
2026-09-01T07:54:11-05:00	11355	40067	1154	200
2026-09-01T07:54:21-05:00	10245	41594	1101	200
2026-09-01T07:56:03-05:00	101515	44076	13009	200
2026-09-01T07:56:12-05:00	9687	57137	1391	200
2026-09-01T07:56:22-05:00	9209	58578	1343	200
2026-09-01T07:56:30-05:00	8568	59971	1203	200
2026-09-01T07:56:40-05:00	10321	61224	1537	200
2026-09-01T07:56:42-05:00	1817	62811	139	200
2026-09-01T07:56:57-05:00	14209	63494	2059	200
2026-09-01T07:57:08-05:00	11178	65603	1602	200
2026-09-01T07:57:10-05:00	1950	67255	127	200
2026-09-01T07:57:11-05:00	1504	67663	115	200
2026-09-01T07:57:13-05:00	1701	67828	132	200
2026-09-01T07:57:19-05:00	5774	68361	579	200
2026-09-01T07:57:25-05:00	6057	69347	742	200
2026-09-01T07:57:27-05:00	2316	70141	164	200
2026-09-01T07:57:30-05:00	2503	70630	173	200
2026-09-01T07:57:32-05:00	1944	71097	143	200
2026-09-01T07:58:41-05:00	69109	72085	5671	200
2026-09-01T07:59:02-05:00	21233	78146	131	200
2026-09-01T07:59:11-05:00	9110	78560	1052	200
2026-09-01T07:59:15-05:00	3251	79675	217	200
2026-09-01T07:59:19-05:00	70439	69669	3044	200
2026-09-01T07:59:23-05:00	8286	80151	537	200
2026-09-01T07:59:46-05:00	23334	80751	407	200
2026-09-01T07:59:51-05:00	4773	81430	502	200
2026-09-01T07:59:54-05:00	2943	81982	156	200
2026-09-01T08:00:03-05:00	43987	73058	1978	200
2026-09-01T08:00:14-05:00	10991	75551	675	200
2026-09-01T08:00:18-05:00	3068	76267	219	200
2026-09-01T08:00:33-05:00	7670	76557	632	200
2026-09-01T08:00:35-05:00	2109	77276	105	200
2026-09-01T08:00:37-05:00	1981	78096	120	200
2026-09-01T08:00:41-05:00	46873	82156	4707	200
2026-09-01T08:01:21-05:00	43502	78943	2032	200
2026-09-01T08:01:43-05:00	22044	81146	212	200
2026-09-01T08:01:46-05:00	2969	81401	92	200
2026-09-01T08:01:53-05:00	72529	86898	4012	200
2026-09-01T08:01:58-05:00	4600	90945	142	200
2026-09-01T08:02:01-05:00	2679	91174	184	200
2026-09-01T08:02:02-05:00	16144	81509	1304	200
2026-09-01T08:02:26-05:00	23711	82849	219	200
2026-09-01T08:02:28-05:00	26837	91379	504	200
2026-09-01T08:02:53-05:00	25564	91941	103	200
2026-09-01T08:02:55-05:00	1984	92148	109	200
2026-09-01T08:02:59-05:00	33359	83435	720	200
2026-09-01T08:02:59-05:00	3677	92306	254	200
2026-09-01T08:03:25-05:00	24970	92739	194	200
2026-09-01T08:03:31-05:00	3066	93021	185	200
2026-09-01T08:03:35-05:00	2242	93429	154	200
2026-09-01T08:03:40-05:00	3470	94077	200	200
2026-09-01T08:05:12-05:00	91631	72055	11042	200
2026-09-01T08:05:28-05:00	148914	19966	13107	200
2026-09-01T08:05:34-05:00	21914	37982	1219	200
2026-09-01T08:05:43-05:00	8989	39532	723	200
2026-09-01T08:05:47-05:00	4192	40760	386	200
2026-09-01T08:05:50-05:00	21319	28955	1753	200
2026-09-01T08:05:57-05:00	10502	41198	372	200
2026-09-01T08:06:07-05:00	17264	43385	395	200
2026-09-01T08:06:09-05:00	12097	41754	356	200
2026-09-01T08:06:12-05:00	2502	42151	228	200
2026-09-01T08:06:14-05:00	2385	42419	231	200
2026-09-01T08:06:14-05:00	6582	44564	400	200
2026-09-01T08:06:16-05:00	1489	42702	120	200
2026-09-01T08:06:33-05:00	15392	42876	1456	200
2026-09-01T08:06:53-05:00	19928	44504	1765	200
2026-09-01T08:06:56-05:00	2336	46356	160	200
2026-09-01T08:07:01-05:00	3465	46605	300	200
2026-09-01T08:07:08-05:00	1731	47157	157	200
2026-09-01T08:07:21-05:00	10890	47497	978	200
2026-09-01T08:07:25-05:00	4128	48578	374	200
2026-09-01T08:07:34-05:00	8935	49110	859	200
2026-09-01T08:07:44-05:00	8667	50017	868	200
2026-09-01T08:07:47-05:00	3329	50949	277	200
2026-09-01T08:08:03-05:00	15987	51278	1682	200
2026-09-01T08:08:05-05:00	1765	53038	162	200
2026-09-01T08:08:09-05:00	1417	53218	116	200
2026-09-01T08:08:12-05:00	2074	53597	177	200
2026-09-01T08:08:14-05:00	2292	53826	174	200
2026-09-01T08:08:19-05:00	2394	54190	197	200
2026-09-01T08:08:25-05:00	4346	54601	391	200
2026-09-01T08:08:29-05:00	4575	55044	488	200
2026-09-01T08:08:36-05:00	6640	55584	578	200
2026-09-01T08:08:48-05:00	12355	56359	1099	200
2026-09-01T08:08:54-05:00	5355	57476	561	200
2026-09-01T08:08:57-05:00	3409	58089	279	200
2026-09-01T08:08:59-05:00	1980	58529	155	200
2026-09-01T08:09:12-05:00	3075	58887	249	200
2026-09-01T08:09:24-05:00	11082	59353	1109	200
2026-09-01T08:09:26-05:00	2820	60851	215	200
2026-09-01T08:09:30-05:00	3235	61352	286	200
2026-09-01T08:09:50-05:00	20637	61892	2304	200
2026-09-01T08:10:15-05:00	24719	46288	1822	200
2026-09-01T08:10:17-05:00	1886	48452	171	200
2026-09-01T08:10:20-05:00	1628	48709	126	200
2026-09-01T08:10:23-05:00	1540	48946	117	200
2026-09-01T08:10:32-05:00	3327	49248	285	200
2026-09-01T08:10:38-05:00	5977	51031	519	200
2026-09-01T08:10:52-05:00	13996	53047	1303	200
2026-09-01T08:10:57-05:00	4502	54771	384	200
2026-09-01T08:11:10-05:00	13721	55480	1500	200
2026-09-01T08:11:31-05:00	21040	57127	2200	200
2026-09-01T08:11:34-05:00	2780	59355	286	200
2026-09-01T08:11:36-05:00	937	3615	59	200
2026-09-01T08:11:40-05:00	5337	59926	468	200
2026-09-01T08:11:41-05:00	4555	5090	401	200
2026-09-01T08:11:47-05:00	7733	60548	698	200
2026-09-01T08:12:00-05:00	19275	9362	2106	200
2026-09-01T08:12:02-05:00	1585	11740	168	200
2026-09-01T08:12:06-05:00	3865	16046	354	200
2026-09-01T08:12:08-05:00	2697	20618	244	200
2026-09-01T08:12:14-05:00	5796	27186	534	200
2026-09-01T08:12:20-05:00	5862	36346	422	200
2026-09-01T08:12:23-05:00	2392	38876	153	200
2026-09-01T08:12:36-05:00	13710	42211	1449	200
2026-09-01T08:13:37-05:00	61026	46987	6734	200
2026-09-01T08:13:52-05:00	14216	57315	1460	200
2026-09-01T08:14:16-05:00	24606	62898	2548	200
2026-09-01T08:14:38-05:00	21206	68886	2270	200
2026-09-01T08:14:40-05:00	2576	73448	97	200
2026-09-01T08:14:53-05:00	12437	75429	1167	200
2026-09-01T08:14:55-05:00	2779	78848	142	200
2026-09-01T08:15:03-05:00	7739	79827	767	200
2026-09-01T08:15:21-05:00	17737	82666	1569	200
2026-09-01T08:15:45-05:00	24271	86207	2312	200
2026-09-01T08:15:51-05:00	5695	89828	450	200
2026-09-01T08:15:59-05:00	8248	90453	798	200
2026-09-01T08:16:03-05:00	4239	91536	348	200
2026-09-01T08:16:09-05:00	5785	94548	517	200
2026-09-01T08:16:26-05:00	16664	28510	1481	200
2026-09-01T08:16:38-05:00	12073	25428	1115	200
2026-09-01T08:16:43-05:00	5352	26623	461	200
2026-09-01T08:16:46-05:00	2080	27111	174	200
2026-09-01T08:16:50-05:00	4563	27335	517	200
2026-09-01T08:16:53-05:00	2833	33612	170	200
2026-09-01T08:17:08-05:00	15033	35014	1632	200
2026-09-01T08:18:45-05:00	97029	36751	9680	200
2026-09-01T08:18:52-05:00	6959	47847	650	200
2026-09-01T08:19:27-05:00	34454	50402	2184	200
2026-09-01T08:19:48-05:00	54677	61310	3114	200
2026-09-01T08:19:58-05:00	31463	53997	1899	200
2026-09-01T08:20:06-05:00	7513	57659	569	200
2026-09-01T08:20:09-05:00	20681	64990	1522	200
2026-09-01T08:20:11-05:00	2480	66530	203	200
2026-09-01T08:20:14-05:00	2921	66813	206	200
2026-09-01T08:20:17-05:00	2667	67094	230	200
2026-09-01T08:20:32-05:00	14248	67369	1222	200
2026-09-01T08:20:36-05:00	4144	68727	404	200
2026-09-01T08:20:45-05:00	9101	69167	895	200
2026-09-01T08:21:42-05:00	96766	59808	9372	200
2026-09-01T08:22:02-05:00	19618	70546	2186	200
2026-09-01T08:22:20-05:00	17784	73942	1798	200
2026-09-01T08:22:51-05:00	30765	77985	2933	200
2026-09-01T08:23:18-05:00	27408	84892	2586	200
2026-09-01T08:23:35-05:00	16738	90710	1540	200
2026-09-01T08:23:39-05:00	3819	93721	193	200
2026-09-01T08:24:25-05:00	45900	51830	5197	200
2026-09-01T08:24:41-05:00	16371	27770	1498	200
2026-09-01T08:24:57-05:00	15672	30543	1642	200
2026-09-01T08:25:22-05:00	25490	33331	2683	200
2026-09-01T08:26:01-05:00	38870	36287	5245	200
2026-09-01T08:27:02-05:00	60605	71722	4781	200
2026-09-01T08:27:06-05:00	3859	76811	348	200
2026-09-01T08:27:08-05:00	2630	78064	185	200
2026-09-01T08:27:34-05:00	25913	78457	2445	200
2026-09-01T08:27:39-05:00	4951	82235	357	200
2026-09-01T08:27:44-05:00	4746	83621	380	200
2026-09-01T08:28:23-05:00	38559	85133	4172	200
2026-09-01T08:28:26-05:00	3321	89815	228	200
2026-09-01T08:28:36-05:00	9680	90330	1119	200
2026-09-01T08:28:39-05:00	2698	91505	147	200
2026-09-01T08:28:47-05:00	8525	91670	1010	200
2026-09-01T08:28:58-05:00	11174	93117	1257	200
